jd_filename,sector,role_type,category,code,code_label,evidence,required,confidence
Macmahon.docx,Minerals - Surface,Production Supervisor,DISPOSITION,DP2,Strong communicator,"A strong, proven commitment to safety and excellent communication skills across all levels.",required,high
Macmahon.docx,Minerals - Surface,Production Supervisor,KNOWLEDGE,K4,Equipment / plant knowledge,Background and technical knowledge of a range of equipment.,required,medium
Macmahon.docx,Minerals - Surface,Production Supervisor,KNOWLEDGE,K9,"Maintenance planning, scheduling, condition monitoring","Mechanical knowledge to a level of understanding equipment capabilities, maintenance scheduling and preventative maintenance methods.",required,high
Macmahon.docx,Minerals - Surface,Production Supervisor,KNOWLEDGE,K2,QMSHA / Quarry safety legislation knowledge,Detailed knowledge of mining and safety regulations.,required,medium
Macmahon.docx,Minerals - Surface,Production Supervisor,QUALIFICATIONS,Q19,Frontline Management certification,Certification in Frontline Management.,required,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D1,Supervise and lead crews/contractors,Supervise and coordinate daily mining activities to meet production targets and quality standards.,not_specified,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D7,Oversee daily operations,Supervise and coordinate daily mining activities to meet production targets and quality standards.,not_specified,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D8,Manage production performance & targets,Supervise and coordinate daily mining activities to meet production targets and quality standards.,not_specified,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D5,Ensure statutory compliance,"Ensure adherence to safety protocols, environmental regulations, and operational procedures.",not_specified,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D15,Environmental & quality compliance,"Ensure adherence to safety protocols, environmental regulations, and operational procedures.",not_specified,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D2,"Coach, mentor, develop team capability","Provide leadership and guidance to a team of operators and labourers, promoting a positive work environment and high performance.",not_specified,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D9,Coordinate resources,Monitor equipment performance and maintenance schedules to minimise downtime and optimise productivity.,not_specified,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D11,Plan and schedule work,Monitor equipment performance and maintenance schedules to minimise downtime and optimise productivity.,not_specified,medium
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D16,Stakeholder engagement & cross-functional collaboration,"Collaborate with management and other departments to address operational challenges, implement process improvements, and achieve operational excellence.",not_specified,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D10,Drive continuous improvement,"Collaborate with management and other departments to address operational challenges, implement process improvements, and achieve operational excellence.",not_specified,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DUTY,D12,"Reporting, budgets and administration","Maintain accurate records of production activities, equipment usage, and safety incidents.",not_specified,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,QUALIFICATIONS,Q5,Minerals & Quarry supervisor competencies,Relevant surface mining qualification or equivalent experience and knowledge.,required,medium
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,QUALIFICATIONS,Q18,Cert IV in Training & Assessment (TAE40110),Cert IV Training & Assessment highly regarded,desirable,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,QUALIFICATIONS,Q5,Minerals & Quarry supervisor competencies,"S1, S2 & S3 (formerly G1, G8 & G9) competencies required",required,medium
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,QUALIFICATIONS,Q17,VOC (Verification of Competency) for named equipment,"RII Certificates in Articulated Dump Trucks, Dozer, Excavator, Grader",required,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,EXPERIENCE,E1,Years of supervisory experience,Minimum 5 years’ previous experience in a similar role/industry,required,medium
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,EXPERIENCE,E2,Years of operational/production experience,Minimum 5 years’ previous experience in a similar role/industry,required,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,KNOWLEDGE,K5,Operational systems / software knowledge,"Intermediate to advanced Microsoft Office skills (Word, Excel, PowerPoint, and Outlook)",required,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,EXPERIENCE,E7,Equipment/operational specialism,Proven work history in a mining operation with experience operating mobile mining plant,required,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,KNOWLEDGE,K2,QMSHA / Quarry safety legislation knowledge,"Strong knowledge of safety regulations, environmental standards, and best practices in mining operations.",required,medium
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DISPOSITION,DP6,Problem-solver / analytical,"Effective problem-solving skills, clear verbal communication skills and the ability to handle competing demands",required,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DISPOSITION,DP2,Strong communicator,"Effective problem-solving skills, clear verbal communication skills and the ability to handle competing demands",required,high
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DISPOSITION,DP11,Adaptability / flexibility,"Effective problem-solving skills, clear verbal communication skills and the ability to handle competing demands",required,medium
Metro Mining.docx,Minerals - Surface,Production Supervisor - Mining,DISPOSITION,DP12,Decision-making under pressure,Proven problem-solving abilities and the capacity to make informed decisions under pressure,required,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DUTY,D1,Supervise and lead crews/contractors,Supervise and coordinate the daily activities of a crew working on,not_specified,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DUTY,D7,Oversee daily operations,Supervise and coordinate the daily activities of a crew working on,not_specified,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DUTY,D1,Supervise and lead crews/contractors,"Lead a small team to complete tasks safely, on time, and within",not_specified,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,EXPERIENCE,E8,Workforce context,"Lead a small team to complete tasks safely, on time, and within",required,medium
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DUTY,D5,Ensure statutory compliance,"Ensure compliance with safety procedures, environmental standards,",not_specified,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DUTY,D15,Environmental & quality compliance,"Ensure compliance with safety procedures, environmental standards,",not_specified,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DUTY,D3,Allocate tasks and manage workloads,Allocate tasks and resources efficiently to optimise productivity,not_specified,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DUTY,D9,Coordinate resources,Allocate tasks and resources efficiently to optimise productivity,not_specified,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DUTY,D4,Conduct safety leadership activities,"Conduct regular safety briefings, toolbox talks, and maintain high",not_specified,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DUTY,D12,"Reporting, budgets and administration","Report on team performance, safety issues, and operational concerns",not_specified,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DISPOSITION,DP6,Problem-solver / analytical,"Identify and resolve operational issues, including equipment",required,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,EXPERIENCE,E2,Years of operational/production experience,Minimum 5 years of experience in mining.,required,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,EXPERIENCE,E1,Years of supervisory experience,Previous experience as a Crew Supervisor or similar leadership role,required,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,EXPERIENCE,E9,Project delivery / shutdown experience,Previous experience as a Crew Supervisor or similar leadership role,required,medium
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,KNOWLEDGE,K2,QMSHA / Quarry safety legislation knowledge,"In-depth knowledge of safety regulations, environmental compliance,",required,medium
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,KNOWLEDGE,K6,Risk management methodology,"In-depth knowledge of safety regulations, environmental compliance,",required,high
Projects_Crew_Supervisor.docx,Minerals - Surface,Shutdown / Projects Supervisor,DISPOSITION,DP2,Strong communicator,"Excellent communication and interpersonal skills, with the ability",required,high
